Date,Gold_lag1,Gold_lag2,Gold_lag3,Gold_lag5,Silver_lag1,Silver_lag2,Silver_lag3,Silver_lag5,WTI Oil_lag1,WTI Oil_lag2,WTI Oil_lag3,WTI Oil_lag5,USD Index_lag1,USD Index_lag2,USD Index_lag3,USD Index_lag5,Bitcoin_lag1,Bitcoin_lag2,Bitcoin_lag3,Bitcoin_lag5,Ethereum_lag1,Ethereum_lag2,Ethereum_lag3,Ethereum_lag5,Gold_rollmean5,Gold_rollvol5,Gold_rollmean10,Gold_rollvol10,Gold_rollmean20,Gold_rollvol20,Silver_rollmean5,Silver_rollvol5,Silver_rollmean10,Silver_rollvol10,Silver_rollmean20,Silver_rollvol20,WTI Oil_rollmean5,WTI Oil_rollvol5,WTI Oil_rollmean10,WTI Oil_rollvol10,WTI Oil_rollmean20,WTI Oil_rollvol20,USD Index_rollmean5,USD Index_rollvol5,USD Index_rollmean10,USD Index_rollvol10,USD Index_rollmean20,USD Index_rollvol20,Bitcoin_rollmean5,Bitcoin_rollvol5,Bitcoin_rollmean10,Bitcoin_rollvol10,Bitcoin_rollmean20,Bitcoin_rollvol20,Ethereum_rollmean5,Ethereum_rollvol5,Ethereum_rollmean10,Ethereum_rollvol10,Ethereum_rollmean20,Ethereum_rollvol20
2017-12-22,0.06979628272147839,0.42251277721192715,-0.15639594054395145,0.01141805020386928,-0.12992986258433967,0.38252944448990245,-0.1890463183734733,0.406843823778527,0.12005956624726634,0.29407954721542495,0.1371405817662717,0.11878195848834719,-0.19678438729249767,-0.323586982901376,-0.601856863329027,1.0964096614299208,-1.1187134883008971,-1.4703778108562766,-1.5911693272753504,1.4365218813529226,0.024999414872466562,-0.17364284764414406,0.6563214370363554,-0.293610903449405,0.745780571685421,-1.0358721836250369,0.7891297407946587,-1.1538787319540857,-0.38620466048562513,-0.8775216848466324,0.5120475441193285,-0.8745606224432324,0.6202826673757883,-1.0591005971050225,-0.5145506755670367,-0.962285880035932,0.2576216137318575,-0.7122925365368192,0.15472553919643697,-0.6634310127980938,-0.08741762618660212,-0.5825290646740547,-0.6903933749265695,-1.3240574246571601,-0.5192353523184899,-0.4550982827002201,0.27640850244591303,-0.8250044196447855,-2.393663264968571,1.5493086658074027,-1.2244040042543798,1.294093327446936,2.2178013486020483,2.6846835467605783,-0.13687459917967387,2.378657102266521,1.9493364789954946,2.374513003451809,1.1281597226323268,1.5567067011780338
2017-12-26,0.6449910503705059,0.06970345927585447,0.42279747945106255,0.6348195572569669,0.6468874529555558,-0.13010303083794575,0.38262924480871663,0.4490094200313302,0.043741921618341756,0.12044721932458184,0.294223331540058,-0.07499805986305863,0.15889390952610233,-0.1968665056013126,-0.32381993157688743,-0.5995061612918912,-2.925200624084566,-1.115184695066925,-1.4706147017316513,1.648575714662693,-3.3321080987513687,0.026004857402267992,-0.17347492380139373,2.5074078570407754,0.7712261967942083,-1.0104777227510178,1.0883423221086155,-1.153886143283837,-0.35149222453357853,-0.8554992146093273,0.5367455443202397,-0.8578981044221637,0.8334171629421995,-1.0754638762163404,-0.41369250691763065,-0.9209782274510998,0.6388884349954118,-0.5492750174027224,0.28940633720062814,-0.564907341777216,0.17408589386871376,-0.549108319497739,-0.5346910086082474,-1.4241494404440327,-0.5695977821853418,-0.4547863455047845,0.13707355254354675,-0.8255376464808094,-1.6702011182995067,2.8053445244725963,-0.37137841724974613,2.1347109830989752,2.1215667426023246,2.5940618904255497,-0.22853503370783454,2.261362818078999,2.025599837776595,2.4208760137198113,1.55559552215316,1.7206717115302312
2017-12-27,0.6902755102510457,0.644898061230457,0.07010614037696908,-0.15692910253567413,0.5057349952984704,0.6467746444067448,-0.12993153640610022,-0.19036815960369846,0.6934839806168299,0.04414597143567155,0.12058711325853814,0.13781255521025215,-0.24761177323768632,0.15879564853011488,-0.19710849954780132,-0.6009165703158432,3.314188883409218,-2.91200539243144,-1.1154483212308706,-1.591045027595858,2.2987060205689804,-3.3290669599713554,0.026167971376081775,0.6555394655201828,0.9399038393878633,-1.2077063167497197,1.3293135140248946,-1.3821357816261053,-0.3096709942280882,-0.8482313875366445,0.7525542580706744,-1.0179537259509688,1.0625513654126877,-1.24198248661207,-0.19798027967477225,-0.9427549060463122,0.4912969018739669,-0.46882174410214317,0.37586023673829383,-0.6187344190174003,0.15134540208928726,-0.5460897224469693,-0.5359150758255453,-1.4220614384461805,-0.9534738961648348,-0.5515806680446281,-0.2200145515029397,-0.8810712304670526,-1.1308673580958204,2.723839266139107,-0.661810291775684,2.100689650930163,1.9421647658757781,2.6185637782848974,-0.6268297558465139,2.178152473108151,0.7580749335047342,1.6495233536293008,1.5601206957456903,1.7194347454554
2017-12-28,0.20855939285721162,0.6901825080660545,0.6451083981923856,0.4223152153636569,0.2994136583847437,0.5056112190221065,0.6468374887656021,0.3817865980497542,-0.16134497730210604,0.6937484342546717,0.04428415577057439,0.2949019962212151,-0.60435168894462,-0.24769158471305525,0.15852826752204774,-0.32259395210568087,-0.36736709633911274,3.2939973982390662,-2.912133772393478,-1.4706550688662774,-0.25776463924599,2.298332723814289,-3.3288230163395673,-0.17412162140763318,0.999997572867047,-1.1916861530666338,1.3272839657038047,-1.3829730311789528,0.09984769441895573,-0.937730612487521,0.8721425406788582,-0.9570016502823254,1.0600565714344155,-1.244016564892473,0.21697506039829925,-1.0517099255145685,0.38757413728756035,-0.4713929969349659,0.4959210483442679,-0.6678650621609393,0.2522884813179591,-0.5617482916652364,-0.8864704644987303,-0.9444046828837638,-0.757286689320414,-0.8549037220517648,-0.4810779302215218,-0.7564510555041172,-1.2650004373030064,2.787700565178822,-0.8023554776768391,2.175743192770847,1.6594561232088778,2.7530968293073124,-0.811434088515196,2.1836572135060233,0.19678175646457804,1.6009880564211956,1.7865125286323777,1.5680757584735692
2017-12-29,0.5527634740200119,0.20846652943856459,0.6903777019826287,0.06959288275716141,0.6533391991198697,0.29927385067506856,0.5056938057637866,-0.13120382597011285,0.08433129233120286,-0.16089686484921825,0.6939011735252575,0.12125838157618207,-1.1172782456376646,-0.6044153095505637,-0.24792995078011357,-0.1957523224802565,-1.7816363184804869,-0.3678587267691051,3.293401894146225,-1.1159738138104576,-0.5980788692093421,-0.25658773312071903,2.298441093361085,0.025488727863044475,1.4130479789230237,-1.2008207127601729,1.4267692778523067,-1.2896787501997613,0.5379903820401707,-0.9229934499456743,1.2348389077303863,-1.2652281642065255,1.2196306154383345,-1.20592020334891,0.43681581031001404,-1.0141541217910832,0.45632252806342727,-0.46862948034766,0.5137009805089692,-0.66491059182124,0.30436242947655406,-0.5572893842077821,-1.3520575948999245,-0.7003922054510849,-1.2131929398007217,-0.6900847924763884,-0.622671231423347,-0.6485326820200066,-0.7457589265111334,2.771949935763184,-0.8421069943998545,2.16927291535816,1.5227926836861299,2.752993409653304,-0.665247530572308,2.224876585934809,0.3605203457814724,1.600684677978465,1.7096036045131986,1.564220901626533
2018-01-02,0.9644273424304374,0.5526705114476512,0.20882280839475198,0.6446456701692378,0.6909979942390871,0.6532268918800359,0.2993852946884216,0.6462163087579232,0.2588504065250363,0.08472662157857588,-0.16076327468608229,0.04495217381925776,-1.2510200509355156,-1.117318586743506,-0.6046282127814339,0.1602498658582226,0.0651395241020682,-1.774560252427546,-0.36817860395406093,-2.9102051536697346,0.36021446338065066,-0.5966956019833263,-0.2564178109878907,-3.328955327171145,1.3776774328712438,-1.201121243376875,1.623043878880681,-1.3488120926717915,0.5717569611726812,-0.9105113887251979,1.0256817741517548,-1.1487192398316524,1.1427147258819836,-1.1937275141325663,0.5438104185128015,-1.033527219199183,0.4191117841569717,-0.45583192063384054,0.4634482930065272,-0.6551140869345121,0.18960417593941933,-0.5744832872649531,-1.737923936153398,-1.1243715213428576,-1.808994793275069,-1.317144021076357,-0.7213929032553794,-0.6168633967328622,0.7443359545236302,1.8780495080966804,-1.1358277546021172,2.012886434747201,1.3104474627919966,2.7112581880432582,1.9618377873269282,1.2437103103677964,1.2592180271499724,1.9913925830847197,2.1101960475564088,1.7706360054884318
2018-01-03,0.5683815406524594,0.9643342612714485,0.5529116891521946,0.6899189520997933,0.17348067801633138,0.6908886131360823,0.6532888338611041,0.5049543151671934,-0.031379988230794666,0.2592082405829696,0.08486571515995887,0.694596863240919,-0.7148288198765048,-1.2510543220839148,-1.1174948790869634,-0.2466259933954096,0.4721651046087362,0.06233356852159125,-1.774774247573831,3.2868543073034244,2.691965144828094,0.36101663687170565,-0.5965174860459505,2.2973914224948397,1.137904618498814,-1.1015494189281534,1.4593987849641452,-1.3367527142011084,0.7171771783728952,-0.9440250310199847,0.8826298879657112,-1.0928984806619575,1.054744322748669,-1.1899489405986197,0.5990574707883083,-1.037200011332326,0.354954516627226,-0.521185800275204,0.6794161785677231,-0.6252080161204949,0.42699954947222474,-0.5741639916256707,-1.2841569217717042,-0.20249392218769846,-1.3544836700254432,-0.8684309916889176,-0.7071556099502975,-0.6056569603955747,-0.574066076536192,0.1386625390781174,-1.5427675788770339,1.7591516332000228,1.1081042714432852,2.679790411395406,1.5779461610306946,0.9412684941024143,0.9310535277859306,1.7508463078080083,2.372471622711786,1.793190022761296
2018-01-04,0.17094856161142533,0.5682885735810547,0.9644377792877318,0.20832174080931315,0.18195100127634736,0.17333108515206846,0.6909452879446036,0.2984728705185766,0.5639618060628204,-0.030959798575408287,0.25935124358417133,-0.16010399102097453,0.7798594309895022,-0.7148874264071442,-1.2512210684093075,-0.6036907673648051,0.30827702237935245,0.4671811718752244,0.061981310880358784,-0.3697247999954688,1.4184181750814868,2.691353382036385,0.3611716798148453,-0.2570509871939645,1.1463499585839223,-1.1094413804454981,1.59463737617988,-1.4636020376081706,1.050680676285276,-1.1517328134351583,0.7498170200172404,-0.9837130183764738,1.1164337041561063,-1.2519430312470128,0.8371171461003603,-1.2364494627030398,0.5150664753562164,-0.594085639442983,0.6879432311681556,-0.6259904435418446,0.4503293328850048,-0.5736735303639725,-1.3784009966224098,-0.18621002456199764,-1.42567893242902,-0.8384587951875205,-1.0117929477379317,-0.6071973134068194,-0.16873279648190737,0.2558731018739301,-0.8966138254527721,1.7247805439897965,1.1250972957517202,2.6810106577173833,1.8216202763125393,0.7895267661950616,0.8243543917279871,1.7413806986318134,2.486822819940325,1.7656569917197422
2018-01-05,0.2268512609662079,0.1708557090272041,0.5685245286310275,0.5524408591390843,-0.001195316361400129,0.18180206656709885,0.17346014286588235,0.6526730615516043,0.16189274564277684,0.5642540873600791,-0.030823297053786648,0.08553546185700918,-0.8177499087558974,0.77973298707584,-0.7150924441703009,-1.1170844106457007,0.5567790180338178,0.3041700480382492,0.4667984414657379,-1.7743991600282936,0.30099556089706475,1.4185786707832164,2.69145228301526,-0.5970952189951201,0.9103652488417887,-1.000064031502822,1.4603394579898787,-1.397210987371738,1.0434753842979096,-1.1505366038011062,0.47677347799753383,-1.0485559826306359,1.0023730552725134,-1.2205201928021514,0.9289170246116074,-1.2826419041247723,0.3423595759765713,-0.4825142397476531,0.4996804389242675,-0.5763196345551682,0.5821141247779638,-0.663516615759842,-0.779412687224737,-0.1396969655024077,-1.24041035384845,-0.7435707849774519,-1.0891018249887108,-0.6496776741983605,1.673742115949966,0.2052623856628862,0.27189469726267584,2.0175976242026987,0.8120143632845892,2.3857386479707485,2.200793143979258,0.4095933018031967,0.9586204188143539,1.7256011517177707,2.809869222473144,1.6044481604465604
2018-01-08,0.041641228753158815,0.22675839227828384,0.17122456498055302,0.9640031130410536,0.035331768850047636,-0.001358481775147335,0.18192993957348919,0.6903610803297773,-0.26433338790569905,0.16227141091956662,0.5644039251917107,0.2600284228227086,0.23901963426319534,-0.8178038441470377,0.7794212837403425,-1.250948005316074,2.419143915813335,0.5513423197270974,0.3037995874314202,0.05984755494717828,0.27138856347720713,0.3018336437825131,1.4187082351726497,0.3604378237924969,0.38783884068296376,-1.2058845114894756,1.376751320118626,-1.3135816372891316,1.2862594508219,-1.410927962091675,-0.024766252375575698,-1.0898574727073544,0.8991731768560236,-1.093047297225657,0.9467229822872146,-1.300783932917556,0.27459620744024144,-0.49216848861636214,0.5003512896375264,-0.5763466303022555,0.5277362289090979,-0.6712875864926828,0.19651923758515427,-0.1612412575466283,-0.8598212822779013,-0.4110055977074635,-0.9709609913689907,-0.554349553818416,0.3082689506562633,2.081884128644865,-0.30692909622276277,2.4955603581640977,-0.797893034808322,1.8634966516483689,3.075008259940473,0.5410515220246341,1.6627696215041154,1.97217454751442,3.243508382125762,1.702774751065917
2018-01-09,-0.16731916454114526,0.04154841341806674,0.22710855446529424,0.5680550706307587,-0.4441882755161385,0.035171441637813564,-0.0012049928866431252,0.1724421647062701,0.12204815191123235,-0.26386314853574827,0.16241224196268353,-0.03015847834927889,0.958796701378488,0.23891773670990188,-0.818001515766096,-0.7142685021462064,-3.0480929245576642,2.4037417794795286,0.5509532545310559,0.464111741612792,2.364845166964321,0.2722445995718938,0.30199011254940544,2.6903385432246605,-0.14563617254580896,-1.0869276562754298,0.9424210548252093,-1.075185954733386,1.2444766076312703,-1.3686263105764198,-0.2814751595537842,-1.041434549012769,0.5529029798922458,-1.0268171840065001,0.8385891145493494,-1.2430722825433487,0.5567683710350697,-0.44249146871561884,0.6671825920415393,-0.5466069245184156,0.5803246358759152,-0.6521593298203031,0.7303916816402968,-0.45193619080890435,-0.749445893189574,-0.3400734694907179,-0.9090743111950719,-0.5249344663493993,-0.2736206186061155,2.1421683970073104,0.314284777102725,2.029217598454137,-0.6271237503912865,1.792356726586215,2.8063518135918244,0.25778303244818834,3.2902520649119174,0.715907386346635,3.4993929468426854,1.766710844049147
2018-01-10,-0.5870786874835443,-0.16741191968171862,0.04196050952071447,0.17072019336621863,-0.40755489923650373,-0.4443858620527237,0.03531982164113347,0.18091906103473956,0.5382756974710176,0.12243537774367824,-0.26373186542611404,0.565094098726865,0.49402626568869873,0.9586621362822707,0.23864463661038013,0.7817808574904189,-0.8545233537284297,-3.0342401012554303,2.403213284683353,0.3013355294047643,2.075918875170509,2.364431764490119,0.2724017811915814,1.4178019788946579,-0.02641346795545663,-0.9662430672596443,0.850377511004597,-1.1219055063789145,1.3929828733791108,-1.3932759112407265,-0.3309312717797545,-1.092952070249842,0.4098151033452967,-1.0640276263898754,0.8882891614999299,-1.2586956622334808,0.4055836962453431,-0.5113361711770144,0.5205236743022875,-0.6158839858113395,0.5718807566297447,-0.6536665647944638,0.15106570562671662,-0.3726331744706725,-0.8430813513315712,-0.3248646153888223,-1.0129974257769854,-0.5154473546492958,-0.16747106544805948,2.1708662794468236,-0.5148978399600906,1.2715457368419707,-0.6110626030886299,1.7963555126108712,1.9273767366200645,0.8206961471847398,2.418784872186421,0.7711285954862049,2.9670581293015212,1.7841319642054154
